,category_1,category_10,category_15,category_17,category_19,category_2,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,duration_Extended,duration_Long,duration_Medium,duration_Short,duration_Very Long,duration_Very Short,views_log,likes_log,comments_log,duration_seconds_log,views_norm,likes_norm,comments_norm,duration_seconds_norm,tag_count_norm,title_length_norm,title_word_count_norm,like_view_ratio_norm,comment_view_ratio_norm,engagement_score_norm,title_caps_count_norm,channel_trending_count_norm,title_has_number,title_has_question,title_has_exclamation,title_has_special,title_has_brackets,title_caps_count,clickbait_score,title_positive_words,title_negative_words,title_sentiment_score,title_is_emotional,title_uniqueness,title_char_count,title_word_count,title_emotion_ratio,title_caps_percentage,title_brackets_count,title_word_diversity,like_view_ratio,comment_view_ratio,engagement_score,channel_video_count,channel_avg_engagement,relative_engagement,publish_hour,publish_day,publish_month,publish_year,publish_dayofweek,publish_weekend,publish_quarter,publish_morning,publish_afternoon,publish_evening,publish_night,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,duration_seconds,duration_minutes,duration_log,duration_very_short,duration_short,duration_medium,duration_long,duration_very_long
253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.731225304429419,8.923324744067562,6.2878585601617845,4.394449154672439,-0.4654771334726833,-0.6165293500822181,-0.5817542141447596,-0.5966297373435465,-0.9803658817799418,-0.510552472999819,-0.222461437432216,0.39311850764787537,0.37879634010545726,0.6487130460999452,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.360259573207208,40,8,0,0.0,0,1.0,6.032396800514491,0.43168937658266004,8.190843683427792,1,5.52,1.4838484933746001,23.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,80,1.3333333333333333,4.394449154672439,0,1,0,0,0
254,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.768024943125704,8.931551966694522,5.71042701737487,4.68213122712422,-0.46419134356376046,-0.6158138250244574,-0.6258390413452806,-0.5802857404479053,-0.4001151297071103,1.4317667177603621,1.1944903933462296,0.3484431172602257,-0.17266082016124829,0.37108977387457637,1.1620373309830712,-0.35182800590122726,0,0,1,1,0,4,0,0,0,0,1,0.3937714759378574,82,14,0,21.428571428571427,0,0.8461538461538461,5.862480435153187,0.23322847092005142,7.028622789753444,1,4.8,1.4642964145319677,23.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,107,1.7833333333333334,4.68213122712422,0,1,0,0,0
255,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,11.150491110277452,7.744136627627991,4.564348191467836,6.259581464064923,-0.4805873019112756,-0.6765065069400015,-0.6643198650881081,-0.32907245482971514,-0.07775360077775939,1.339275327724163,0.722173116420081,-0.3214773776815931,-0.44130518992341666,-0.42707713377335926,4.314851794890629,-0.35182800590122726,0,0,1,1,0,11,0,0,0,0,1,0.5194704271247482,80,12,0,91.66666666666666,0,1.0,3.3147980516401567,0.1365001365001365,3.9972987341408395,1,2.73,1.46421199052778,21.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,522,8.7,6.259581464064923,0,0,1,0,0
256,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.655003124927337,11.899737684579183,8.934323331054905,6.39024066706535,1.235567491676347,0.9959756119420395,0.7351865984131761,-0.2848831298896479,-0.2711705181353699,-0.04809552281882349,-0.45862007589529025,-0.5779598719965635,-0.485477325179037,-0.7085562847796362,-0.6395709341069616,1.847097030981444,1,0,0,1,0,0,0,0,0,0,0,0.4234661552721129,50,7,0,0.0,0,1.0,2.339408482900106,0.12055595889180043,2.942188277359108,16,1.97625,1.4887733218768413,6.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,595,9.916666666666666,6.39024066706535,0,0,1,0,0
257,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.929215065498399,10.533535176152757,8.17948018535889,7.491645473605133,-0.19083014783363061,-0.26974205232975845,-0.015936665032988302,0.4397007324837824,-0.722476658636461,0.41436142736217196,0.722173116420081,-0.3117744824178834,0.0637573377163168,-0.20729204326160894,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.5317309468254161,60,12,0,0.0,0,0.9166666666666666,3.3516895449920563,0.3182735045786401,4.943057067885257,1,3.3,1.4978960811773507,21.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1792,29.866666666666667,7.491645473605133,0,0,0,1,0
258,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,12.454817664593438,8.87514731685335,8.082093278178382,5.5254529391317835,-0.429055059335884,-0.6206032266207591,-0.07776750318287153,-0.49372309022284216,0.7603863744385528,0.6455899024526697,0.722173116420081,-0.4599737173942186,2.6835261141974427,0.7335423792799193,0.2612331984380548,-0.35182800590122726,0,0,0,1,0,2,0,0,0,0,0,0.5050796758007395,65,12,0,16.666666666666664,0,1.0,2.7881098868536585,1.2612970890744768,9.094595332226044,1,5.74,1.5844242739069763,12.0,16.0,3.0,2025.0,6.0,1.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,250,4.166666666666667,5.5254529391317835,0,1,0,0,0
259,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,15.931054132650605,12.705935395994866,9.400051227201992,7.034387929915503,1.7872601518709699,3.10182356056559,1.575973917182434,0.041391474804820694,-0.9803658817799418,-0.8805180331446153,-0.45862007589529025,-0.14785077219033319,-0.41574647015286914,-0.238139073508872,-0.6395709341069616,-0.35182800590122726,0,1,0,0,0,0,0,0,0,0,0,0.5838012167275323,32,7,0,0.0,0,1.0,3.9750945612853097,0.14574229463574795,4.7038060344640495,8,3.22375,1.4591100533428616,15.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1134,18.9,7.034387929915503,0,0,1,0,0
260,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.426833665039982,8.185628891147607,5.4638318050256105,7.5411524551363085,-0.4744787658074007,-0.6617228359885255,-0.6381678489522059,0.4947860553542771,-0.722476658636461,-0.23307830289122167,0.24985583949393253,-0.16481111756998826,-0.10904183290629836,-0.126318588862543,2.963645596073104,-0.35182800590122726,1,0,0,0,0,8,0,0,0,0,1,0.4992987498417706,46,10,0,80.0,0,1.0,3.910626702997275,0.2561307901907357,5.191280653950954,1,3.51,1.4789973373079641,18.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1883,31.383333333333333,7.5411524551363085,0,0,0,1,0
261,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.110445514547624,10.905735772921155,7.170119543449628,6.416732282512326,-0.1294447783409024,-0.07431138574717164,-0.43941252631934863,-0.2751977983959346,0.11566331657985111,1.4780124127784615,0.722173116420081,-0.12631507782453844,-0.5518744341481768,-0.2728419825370432,1.6124393972555795,1.847097030981444,0,0,0,0,0,5,0,0,0,0,1,0.5573682002615474,83,12,0,50.0,0,1.0,4.056996153496774,0.09672101608442948,4.540601233918921,2,2.925,1.552342302194503,19.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,611,10.183333333333334,6.416732282512326,0,0,1,0,0
262,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.089861673612027,12.571829721764574,9.701371368413994,6.535241271013659,0.4863835126699735,2.624291369597462,2.3700612071375806,-0.22858714058243906,-0.9803658817799418,-1.2967292883075112,-1.4032546297475872,0.9267514520427912,0.4488050073030441,1.2232389844552227,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.5872865023809717,23,3,0,0.0,0,1.0,8.06178539802409,0.45685873896474616,10.346079092847821,6,7.010000000000001,1.4759028663120999,12.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,688,11.466666666666667,6.535241271013659,0,0,1,0,0
263,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,14.31668818916827,10.707437910562579,8.297045149081827,6.68586094706836,-0.04461931817954741,-0.18742204850705904,0.06718938625612962,-0.16078982012644558,-0.9803658817799418,-0.7417809480903167,-0.222461437432216,-0.48124646066885585,-0.14543522736218675,-0.46949180036334615,1.1620373309830712,4.046022067864115,0,1,0,1,0,4,0,0,0,0,1,0.4686245559777993,35,8,0,62.5,0,1.0,2.7071546402869635,0.24299326997697288,3.9221209901718277,3,1.9866666666666666,1.9742219749187053,15.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,800,13.333333333333334,6.68586094706836,0,0,1,0,0
264,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.319199977095842,8.225770799348734,4.941642422609304,6.630683385642372,-0.4914209711653332,-0.6600263491580283,-0.6561006600168245,-0.18681914851580023,-0.6580043528505909,-0.04809552281882349,0.24985583949393253,2.047370117228468,0.4535278142171671,2.3761467399466856,2.513243529800596,-0.35182800590122726,1,0,0,1,0,7,0,0,0,0,1,0.525670875918525,50,10,0,90.0,0,1.0,12.323478949452289,0.4586247855351723,14.616602877128152,1,10.0,1.461660287712815,22.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,757,12.616666666666667,6.630683385642372,0,0,1,0,0
265,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12.96113067917987,10.44891748098905,8.018954683155718,6.156978985585555,-0.38243683390973426,-0.30490664670067746,-0.11475392600364759,-0.3599444489659264,1.0182755975820335,0.2293786472897738,0.24985583949393253,0.9390575631089594,1.162226663507024,1.535565165708763,-0.6395709341069616,-0.35182800590122726,1,0,0,1,1,0,0,0,0,0,0,0.4916508275000202,56,10,0,0.0,1,1.0,8.108641603962909,0.7136713774774055,11.676998491349936,1,7.82,1.4932223134718587,23.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,471,7.85,6.156978985585555,0,0,1,0,0
266,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.834193878644593,7.395721608602045,3.828641396489095,5.560681631015528,-0.4857911250211174,-0.6843426603951553,-0.6736598708509304,-0.4882750912576284,-0.33564282392124006,-0.2793239979093212,0.013697201030858266,-0.349166127580472,-0.5740994078616964,-0.5119064669533332,2.0628414635280876,-0.35182800590122726,1,0,0,1,0,6,0,0,0,0,1,0.5610653792039413,45,9,0,77.77777777777779,0,1.0,3.209462789551503,0.08871365204534254,3.6530310497782157,1,2.51,1.455390856485345,0.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,0,1,0.0,1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,259,4.316666666666666,5.560681631015528,0,1,0,0,0
267,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.198051386356504,9.82498532438117,6.3561076606958915,6.466144724237619,-0.3510666484543366,-0.4897544668644482,-0.5746558097650146,-0.256432468626865,0.051191010793980946,1.755486582887059,1.9029663087354522,-0.2916324288352232,-0.5243710291776963,-0.4309330125542671,1.6124393972555795,1.847097030981444,1,0,0,1,0,5,0,0,0,0,0,0.4043021663107316,89,17,0,29.411764705882355,0,0.9375,3.4282567419230427,0.10661731984454266,3.961343341145756,2,2.925,1.3543054157763268,18.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,642,10.7,6.466144724237619,0,0,1,0,0
268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.22946737231853,9.658864969544794,6.0063531596017325,5.043425116919247,-0.3463205588312655,-0.5224147235332045,-0.6064118293586103,-0.5518350791851223,1.0182755975820335,0.6455899024526697,0.722173116420081,-0.4532421694605881,-0.6182715431173167,-0.635294587942386,1.6124393972555795,-0.35182800590122726,1,0,0,1,1,5,0,0,0,0,1,0.4881029545057538,65,12,0,41.66666666666667,1,1.0,2.8137151317822773,0.0727731418591112,3.177580841077833,1,2.19,1.4509501557433029,14.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,154,2.566666666666667,5.043425116919247,0,1,0,0,0
269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.631732525910323,9.283683766200392,8.051022208190679,5.241747015059643,0.12393524771942734,-0.5789527438230412,-0.09626071459325956,-0.5312537497609814,-0.9803658817799418,0.09064156223547515,0.24985583949393253,-1.0680218205866912,-0.4354711343236178,-1.1905411323931239,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,0,0,0,0,0,0.4555816675856065,53,10,0,10.0,1,1.0,0.47569848320267105,0.13864223450962604,1.1689096557508012,1,0.75,1.558546207667735,14.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,188,3.1333333333333333,5.241747015059643,0,1,0,0,0
270,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.645715332733134,7.891704659330107,5.973809611869261,5.4510384535657,-0.46828833401342296,-0.6722710602271275,-0.608840230856944,-0.5046190881532697,-0.6580043528505909,0.5530985124164707,0.48601447795700675,-0.5774076747051329,0.13321038057106552,-0.4502124064588067,-0.6395709341069616,1.847097030981444,1,0,0,0,0,0,0,0,0,0,0,0.4622421156244929,63,11,0,0.0,0,1.0,2.341506129597198,0.34325744308231176,4.057793345008757,2,4.025,1.0081474149090077,5.0,16.0,3.0,2025.0,6.0,1.0,1.0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,232,3.8666666666666667,5.4510384535657,0,1,0,0,0
271,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.243716456397221,8.751474487140904,8.33758794211651,5.384495062789089,-0.07665018401705515,-0.6302051112668388,0.09819820538869946,-0.5136990864286259,0.8893309860102931,0.8768183775431675,0.9583317548831553,-1.0848243953116516,-0.06431407330784011,-1.0555853750613473,-0.1891688678344534,-0.35182800590122726,1,0,0,1,0,1,0,0,0,0,0,0.4564473371351497,70,13,0,7.6923076923076925,0,1.0,0.41179510472785613,0.27220575287992643,1.7728238691274885,1,1.1,1.6116580628431711,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,217,3.6166666666666667,5.384495062789089,0,1,0,0,0
272,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.546255845145732,9.381432446818588,7.10002716662926,5.459585514144159,-0.42228336116232024,-0.5662002407774667,-0.45585093646191577,-0.5034084217165555,-0.9803658817799418,0.5993442074345702,0.24985583949393253,-0.08298073800179184,0.37657384273410544,0.15901644092464184,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,0,0,0,0,0,0.4916508275000202,64,10,0,0.0,1,1.0,4.221818958155422,0.4308995160831198,6.3763165385710225,1,4.25,1.500309773781417,22.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,234,3.9,5.459585514144159,0,1,0,0,0
273,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.119813731432291,8.970686268534983,7.455876687491824,5.5093883366279774,-0.12595911026483678,-0.6123285255495583,-0.35908847675907735,-0.4961444230962705,-0.07775360077775939,-0.3255696929274208,-0.45862007589529025,-1.0404908413425067,-0.4663082853511263,-1.1751176172694924,-0.1891688678344534,-0.35182800590122726,0,0,0,1,1,1,0,0,0,0,0,0.5650969662173241,44,7,0,14.285714285714285,1,1.0,0.580373377473576,0.12753756604623956,1.2180612077047739,1,0.79,1.541849630006043,14.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,246,4.1,5.5093883366279774,0,1,0,0,0
274,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,13.71619506760211,11.040534989471949,5.241747015059643,9.847974842605868,-0.2501049799120557,0.016433348594323587,-0.6469474543692588,10.807242763285572,-0.9803658817799418,-1.111746508235113,-0.6947787143583645,0.6175735590598692,-0.7627338722551943,0.40193680412183963,1.1620373309830712,-0.35182800590122726,1,0,0,1,0,4,0,0,0,0,1,0.4427998586868498,27,6,0,66.66666666666666,0,1.0,6.88603311480624,0.020763018854588186,6.989848209079182,1,4.88,1.432345944483439,9.0,14.0,3.0,2025.0,4.0,0.0,1.0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,18919,315.31666666666666,9.847974842605868,0,0,0,0,1
275,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.55649709576939,9.486455808056498,5.579729825986222,8.018954683155718,-0.4214856364772433,-0.5510357258436341,-0.632750645609769,1.1933405893383529,0.8893309860102931,-0.8805180331446153,-0.6947787143583645,0.02740613006610305,-0.5621534844906797,-0.11860683130072719,-0.1891688678344534,-0.35182800590122726,0,0,0,1,0,1,0,0,0,0,0,0.4923992620598705,32,6,0,16.666666666666664,0,1.0,4.641587980262949,0.09297968182634636,5.106486389394681,1,3.53,1.4465967108766804,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3037,50.61666666666667,8.018954683155718,0,0,0,1,0
276,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,12.015493085089227,8.649273531773446,0.0,6.154858094016418,-0.45419924214200663,-0.6372911174840177,-0.6820658760374704,-0.3605497821842835,-0.5935320470647207,1.9404693629594572,1.9029663087354522,-0.2855582586294863,-0.8205188039103453,-0.5466093759815043,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.4379110398771644,93,17,0,0.0,0,0.8235294117647058,3.4514050636740374,0.0,3.4514050636740374,1,2.42,1.4262004395347263,14.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,470,7.833333333333333,6.154858094016418,0,0,1,0,0
277,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.909912143303451,8.784927626058323,7.007600613951853,5.41610040220442,-0.1967365642713591,-0.6277238550181523,-0.47583854879435533,-0.5094617539001264,-0.4001151297071103,0.3218700373259729,0.48601447795700675,-1.0367832309571867,-0.541317571634255,-1.2021087687358476,0.711635264710563,-0.35182800590122726,1,0,0,1,1,3,0,0,0,0,0,0.5106748170455377,58,11,0,27.27272727272727,1,1.0,0.5945404913557779,0.10045495905368516,1.0968152866242038,1,0.72,1.5233545647558386,12.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,224,3.7333333333333334,5.41610040220442,0,1,0,0,0
278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.122841458900366,8.952217101765946,6.035481432524756,7.214504414151143,-0.4811106622473544,-0.6139903901998413,-0.6041702279755329,0.17698611571680767,-0.14222590656362957,1.0618011576155657,0.9583317548831553,1.8069802296923334,0.8908041720306656,2.3105968006712514,2.0628414635280876,-0.35182800590122726,1,0,0,1,1,6,0,0,0,0,1,0.47085094146353,74,13,0,46.15384615384615,1,1.0,11.40932657794059,0.6159618310462489,14.489135733171835,1,9.83,1.4739710817061886,0.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,0,0,1,0.0,1.0,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1358,22.633333333333333,7.214504414151143,0,0,0,1,0
279,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,14.770511103273904,10.801756869812465,8.327484416188264,6.824373670043086,0.21678731274006516,-0.1364120363247611,0.09035260054792878,-0.08875516714195252,-0.9803658817799418,-0.3255696929274208,0.722173116420081,-0.6962089776900658,-0.3785196391827238,-0.7856738603977942,1.6124393972555795,4.046022067864115,0,1,0,1,0,5,0,0,0,0,1,0.487551534041621,44,12,0,50.0,0,1.0,1.8896582137561853,0.15911979623430592,2.685257194927715,3,1.9866666666666666,1.3516395276481787,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,919,15.316666666666666,6.824373670043086,0,0,1,0,0
280,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.402306704497864,7.577633832602728,3.8066624897703196,7.16703787691222,-0.4750917426393835,-0.6805919242052806,-0.6738466709661868,0.13885012296031132,0.3735525397233318,-0.7417809480903167,-0.6947787143583645,-0.6194798492903238,-0.6841130277436186,-0.835800284549597,0.711635264710563,-0.35182800590122726,0,0,1,0,0,3,0,0,0,0,1,0.5902502625153049,35,6,0,50.0,0,1.0,2.1814648094988103,0.049147184648206686,2.427200732739844,1,1.67,1.4534136124190682,20.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1295,21.583333333333332,7.16703787691222,0,0,0,1,0
281,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.379565486224935,8.934059722248843,5.62040086571715,4.6443908991413725,-0.4756468134278591,-0.6155945512164339,-0.630695844341948,-0.5827070733213336,-0.9803658817799418,0.27562434230787336,0.013697201030858266,1.0859420426295074,0.05236703868813785,1.2232389844552227,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.6018342527778002,57,9,0,0.0,0,1.0,8.667184679022785,0.31423543661585573,10.238361862102064,1,7.01,1.4605366422399522,16.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,103,1.7166666666666666,4.6443908991413725,0,1,0,0,0
282,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.091329360148109,9.33229248272693,6.336825731146441,5.087596335232384,-0.4506082402153709,-0.5727669142914321,-0.5767106110328355,-0.5475977466566226,-0.6580043528505909,0.7843269875069684,0.9583317548831553,0.47263491761388643,0.05820109428793688,0.5947307431672347,-0.6395709341069616,1.847097030981444,1,0,0,0,0,0,1,0,0,0,0,0.449446197919023,68,13,0,7.6923076923076925,0,0.9230769230769231,6.334750277593962,0.316288877174486,7.916194663466392,2,4.025,1.966756438128296,6.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,161,2.683333333333333,5.087596335232384,0,1,0,0,0
283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.95967698686887,12.348955798811353,9.824877151954217,5.176149732573829,0.3660059477397479,1.9595224280307817,2.7713078547084242,-0.5385177483812664,-0.722476658636461,0.27562434230787336,0.013697201030858266,0.7390832582837238,0.8152392614046989,1.1846801966461438,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,1,0,0,0,0,0.5462786972222448,57,9,0,0.0,1,1.0,7.348123556048719,0.5887913391268677,10.292080251683057,7,6.910000000000001,1.4894472144259125,4.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,176,2.933333333333333,5.176149732573829,0,1,0,0,0
284,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,14.112691621807128,10.129028228450059,6.710523109452428,7.035268599281097,-0.12861203428665682,-0.4139318921952858,-0.5288897815271857,0.041996808023177776,-0.722476658636461,-0.8342723381265158,-0.6947787143583645,-0.7035716082424743,-0.6513311915161771,-0.905206102605939,0.711635264710563,1.847097030981444,1,0,1,0,0,3,0,0,0,0,1,0.5183915939948635,33,6,0,66.66666666666666,0,1.0,1.8616582643541362,0.060918623120251876,2.1662513799553955,2,1.53,1.4158505751342454,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1135,18.916666666666668,7.035268599281097,0,0,1,0,0
